random,resp_id,resp_race,resp_gender,resp_state,resp_polview,resp_reason,resp_decision,resp_age,resp_educ4,def_id,def_gender,def_age,def_race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_desc,c_charge_degree,decile_score,two_year_recid
1,976,Caucasian,male,New Mexico,Very conservative,Number of prior crimes,1,75,4,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,1305,Caucasian,male,Texas,Conservative,Number of prior crimes,1,57,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,1681,African-American,female,Pennsylvania,Conservative,Crime description,1,50,3,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,1887,African-American,female,Georgia,Moderate Liberal,Number of prior crimes,1,24,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,1913,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,1,27,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,2413,African-American,male,California,Moderate Liberal,Number of prior crimes,0,70,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,2417,African-American,female,Illinois,Moderate Liberal,Number of prior crimes,1,60,3,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,2420,African-American,female,Oklahoma,Moderate Liberal,Type of crime (misdemeanor or felony),1,31,1,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,2786,Caucasian,female,Washington,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,3683,Caucasian,female,New York,Conservative,Type of crime (misdemeanor or felony),1,48,3,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,3883,African-American,female,Virginia,Moderate Liberal,Type of crime (misdemeanor or felony),1,19,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,4152,Caucasian,female,Michigan,Very conservative,Number of prior crimes,1,69,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,4283,Caucasian,male,Alaska,Don't know,Number of prior crimes,1,68,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,4304,African-American,male,California,Moderate Liberal,Number of prior crimes,0,34,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,4491,African-American,male,Kansas,Moderate Liberal,Number of prior crimes,1,27,3,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,5005,Caucasian,female,Illinois,Conservative,Number of prior crimes,1,27,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,5191,African-American,female,Alabama,Conservative,Crime description,1,40,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,5306,Caucasian,female,Michigan,Very conservative,Number of prior crimes,0,27,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,5496,African-American,female,Alabama,Don't know,Type of crime (misdemeanor or felony),0,54,2,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,5716,African-American,female,Florida,Conservative,Number of prior crimes,0,31,3,2621,Male,31,Caucasian,0,0,0,1,Grand Theft in the 3rd Degree,F,7,1
1,251,Caucasian,female,Michigan,Very conservative,Number of prior crimes,1,67,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,392,Caucasian,female,Missouri,Very conservative,Number of prior crimes,1,35,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,403,Caucasian,female,Massachusetts,Very liberal,Number of prior crimes,1,35,4,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,415,Caucasian,female,Florida,Moderate Liberal,Number of prior crimes,1,66,3,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,573,Caucasian,female,Pennsylvania,Very liberal,Number of prior crimes,1,26,3,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,893,Caucasian,male,Idaho,Very liberal,Number of prior crimes,1,74,3,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,934,African-American,female,Virginia,Very conservative,Crime description,1,23,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,976,Caucasian,male,New Mexico,Very conservative,Number of prior crimes,1,75,4,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,1305,Caucasian,male,Texas,Conservative,Number of prior crimes,1,57,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,1681,African-American,female,Pennsylvania,Conservative,Crime description,1,50,3,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,1887,African-American,female,Georgia,Moderate Liberal,Number of prior crimes,1,24,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,1913,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,1,27,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,2413,African-American,male,California,Moderate Liberal,Number of prior crimes,1,70,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,2417,African-American,female,Illinois,Moderate Liberal,Number of prior crimes,1,60,3,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,2420,African-American,female,Oklahoma,Moderate Liberal,Type of crime (misdemeanor or felony),1,31,1,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,2786,Caucasian,female,Washington,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,3683,Caucasian,female,New York,Conservative,Type of crime (misdemeanor or felony),1,48,3,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,3883,African-American,female,Virginia,Moderate Liberal,Type of crime (misdemeanor or felony),1,19,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,4152,Caucasian,female,Michigan,Very conservative,Number of prior crimes,1,69,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,4283,Caucasian,male,Alaska,Don't know,Number of prior crimes,0,68,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,4304,African-American,male,California,Moderate Liberal,Number of prior crimes,0,34,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,4491,African-American,male,Kansas,Moderate Liberal,Number of prior crimes,1,27,3,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,5005,Caucasian,female,Illinois,Conservative,Number of prior crimes,1,27,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,5191,African-American,female,Alabama,Conservative,Crime description,1,40,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,5306,Caucasian,female,Michigan,Very conservative,Number of prior crimes,0,27,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,5496,African-American,female,Alabama,Don't know,Type of crime (misdemeanor or felony),1,54,2,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,5716,African-American,female,Florida,Conservative,Number of prior crimes,1,31,3,5248,Male,25,African-American,1,0,0,4,Battery,M,9,0
1,251,Caucasian,female,Michigan,Very conservative,Number of prior crimes,1,67,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,392,Caucasian,female,Missouri,Very conservative,Number of prior crimes,1,35,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,403,Caucasian,female,Massachusetts,Very liberal,Number of prior crimes,1,35,4,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,415,Caucasian,female,Florida,Moderate Liberal,Number of prior crimes,1,66,3,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,573,Caucasian,female,Pennsylvania,Very liberal,Number of prior crimes,1,26,3,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,893,Caucasian,male,Idaho,Very liberal,Number of prior crimes,1,74,3,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,934,African-American,female,Virginia,Very conservative,Crime description,1,23,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,976,Caucasian,male,New Mexico,Very conservative,Number of prior crimes,1,75,4,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,1305,Caucasian,male,Texas,Conservative,Number of prior crimes,1,57,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,1681,African-American,female,Pennsylvania,Conservative,Crime description,1,50,3,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,1887,African-American,female,Georgia,Moderate Liberal,Number of prior crimes,1,24,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,1913,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,0,27,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,2413,African-American,male,California,Moderate Liberal,Number of prior crimes,1,70,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,2417,African-American,female,Illinois,Moderate Liberal,Number of prior crimes,1,60,3,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,2420,African-American,female,Oklahoma,Moderate Liberal,Type of crime (misdemeanor or felony),1,31,1,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,2786,Caucasian,female,Washington,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,3683,Caucasian,female,New York,Conservative,Type of crime (misdemeanor or felony),1,48,3,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,3883,African-American,female,Virginia,Moderate Liberal,Type of crime (misdemeanor or felony),1,19,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,4152,Caucasian,female,Michigan,Very conservative,Number of prior crimes,1,69,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,4283,Caucasian,male,Alaska,Don't know,Number of prior crimes,0,68,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,4304,African-American,male,California,Moderate Liberal,Number of prior crimes,1,34,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,4491,African-American,male,Kansas,Moderate Liberal,Number of prior crimes,1,27,3,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,5005,Caucasian,female,Illinois,Conservative,Number of prior crimes,1,27,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,5191,African-American,female,Alabama,Conservative,Crime description,1,40,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,5306,Caucasian,female,Michigan,Very conservative,Number of prior crimes,0,27,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,5496,African-American,female,Alabama,Don't know,Type of crime (misdemeanor or felony),1,54,2,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,5716,African-American,female,Florida,Conservative,Number of prior crimes,1,31,3,1770,Male,23,African-American,0,0,0,2,Traffick Amphetamine 28g><200g,F,2,1
1,251,Caucasian,female,Michigan,Very conservative,Number of prior crimes,0,67,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,392,Caucasian,female,Missouri,Very conservative,Number of prior crimes,0,35,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,403,Caucasian,female,Massachusetts,Very liberal,Number of prior crimes,0,35,4,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,415,Caucasian,female,Florida,Moderate Liberal,Number of prior crimes,0,66,3,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,573,Caucasian,female,Pennsylvania,Very liberal,Number of prior crimes,0,26,3,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,893,Caucasian,male,Idaho,Very liberal,Number of prior crimes,0,74,3,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,934,African-American,female,Virginia,Very conservative,Crime description,0,23,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,976,Caucasian,male,New Mexico,Very conservative,Number of prior crimes,0,75,4,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,1305,Caucasian,male,Texas,Conservative,Number of prior crimes,0,57,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,1681,African-American,female,Pennsylvania,Conservative,Crime description,1,50,3,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,1887,African-American,female,Georgia,Moderate Liberal,Number of prior crimes,1,24,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,1913,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,0,27,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,2413,African-American,male,California,Moderate Liberal,Number of prior crimes,0,70,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,2417,African-American,female,Illinois,Moderate Liberal,Number of prior crimes,0,60,3,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,2420,African-American,female,Oklahoma,Moderate Liberal,Type of crime (misdemeanor or felony),0,31,1,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,2786,Caucasian,female,Washington,Moderate Liberal,Type of crime (misdemeanor or felony),0,32,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,3683,Caucasian,female,New York,Conservative,Type of crime (misdemeanor or felony),0,48,3,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,3883,African-American,female,Virginia,Moderate Liberal,Type of crime (misdemeanor or felony),0,19,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,4152,Caucasian,female,Michigan,Very conservative,Number of prior crimes,1,69,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,4283,Caucasian,male,Alaska,Don't know,Number of prior crimes,0,68,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,4304,African-American,male,California,Moderate Liberal,Number of prior crimes,1,34,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,4491,African-American,male,Kansas,Moderate Liberal,Number of prior crimes,0,27,3,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,5005,Caucasian,female,Illinois,Conservative,Number of prior crimes,0,27,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,5191,African-American,female,Alabama,Conservative,Crime description,1,40,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,5306,Caucasian,female,Michigan,Very conservative,Number of prior crimes,0,27,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,5496,African-American,female,Alabama,Don't know,Type of crime (misdemeanor or felony),0,54,2,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,5716,African-American,female,Florida,Conservative,Number of prior crimes,0,31,3,10656,Male,20,African-American,0,0,1,0,Burglary Unoccupied Dwelling,F,4,0
1,251,Caucasian,female,Michigan,Very conservative,Number of prior crimes,0,67,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,392,Caucasian,female,Missouri,Very conservative,Number of prior crimes,0,35,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,403,Caucasian,female,Massachusetts,Very liberal,Number of prior crimes,0,35,4,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,415,Caucasian,female,Florida,Moderate Liberal,Number of prior crimes,0,66,3,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,573,Caucasian,female,Pennsylvania,Very liberal,Number of prior crimes,0,26,3,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,893,Caucasian,male,Idaho,Very liberal,Number of prior crimes,0,74,3,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,934,African-American,female,Virginia,Very conservative,Crime description,1,23,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,976,Caucasian,male,New Mexico,Very conservative,Number of prior crimes,0,75,4,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,1305,Caucasian,male,Texas,Conservative,Number of prior crimes,1,57,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,1681,African-American,female,Pennsylvania,Conservative,Crime description,1,50,3,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,1887,African-American,female,Georgia,Moderate Liberal,Number of prior crimes,0,24,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,1913,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,0,27,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,2413,African-American,male,California,Moderate Liberal,Number of prior crimes,0,70,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,2417,African-American,female,Illinois,Moderate Liberal,Number of prior crimes,0,60,3,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,2420,African-American,female,Oklahoma,Moderate Liberal,Type of crime (misdemeanor or felony),0,31,1,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,2786,Caucasian,female,Washington,Moderate Liberal,Type of crime (misdemeanor or felony),0,32,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,3683,Caucasian,female,New York,Conservative,Type of crime (misdemeanor or felony),0,48,3,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,3883,African-American,female,Virginia,Moderate Liberal,Type of crime (misdemeanor or felony),0,19,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,4152,Caucasian,female,Michigan,Very conservative,Number of prior crimes,0,69,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,4283,Caucasian,male,Alaska,Don't know,Number of prior crimes,0,68,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,4304,African-American,male,California,Moderate Liberal,Number of prior crimes,0,34,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,4491,African-American,male,Kansas,Moderate Liberal,Number of prior crimes,0,27,3,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,5005,Caucasian,female,Illinois,Conservative,Number of prior crimes,0,27,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,5191,African-American,female,Alabama,Conservative,Crime description,1,40,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,5306,Caucasian,female,Michigan,Very conservative,Number of prior crimes,0,27,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
1,5496,African-American,female,Alabama,Don't know,Type of crime (misdemeanor or felony),0,54,2,10210,Male,32,African-American,0,0,0,0,Operating W/O Valid License,M,9,0
